C(Cl)Cl,0,117.44,0,53.7,0
C(Cl)(Cl)Cl,0,82.87,0,77.2,0
CO,0,134.61,0,49.8,0
CN(=O)=O,0,121.35,0,63,0
C(C)(Cl)(Cl)Cl,0,61.88,0,95.2,0
C(C)(Cl)(Cl)Cl,1,139.31,0,45.4,0
CCN(=O)=O,0,175.73,0,12.4,0
CCN(=O)=O,1,113.17,0,70.9,0
[SiH](C)(C)Cl,2,185.06,0,1.27,0
C=C(Cl)Cl,1,40.47,0,128.9,0
C=C(Cl)Cl,0,61.48,0,115.5,0
C(=C\Cl)/Cl,0,53.75,0,120.3,0
C(=O)C,0,-25.61,0,199.7,0
C(=O)C,2,153.19,0,30.7,0
O1CC1,1,147.19,0,39.5,0
S(=O)(C)C,2,142.22,0,40.6,0
S1CC1,1,166.39,0,18.7,0
C(=O)(Cl)C,0,1.6,0,170.3,0
C(=O)(Cl)C,3,151.39,0,33.7,0
C(#N)C,0,57.3,0,117.4,0
C(#N)C,2,186.24,0,1.7,0
C1CC1,0,190.58,0,-2.9,0
C(C)(C)Cl,0,123.45,0,53.6,0
C(C)(C)Cl,1,159.4,0,27.4,0
C=C(C)Cl,0,68.86,0,112.63,0
C=C(C)Cl,1,32.24,0,138.56,0
C=C(C)Cl,2,159.42,0,26.05,0
C=CCCl,0,61.63,0,118.3,0
C=CCCl,1,42.09,0,134.4,0
C=CCCl,2,133.77,0,45.1,0
C(=O)(C)C,0,-30.98,0,205.8,0
C(=O)(C)C,2,155.49,0,30.6,0
C1COC1,0,164.09,0,22.9,0
C1COC1,1,113.02,0,72.6,0
C(=O)(C)OC,0,6.85,0,171.2,0
C(=O)(C)OC,2,166.97,0,20.4,0
C(=O)(C)OC,4,131.34,0,51.4,0
C(=O)N(C)C,0,20.32,0,162.5,0
C(=O)N(C)C,3,157.78,0,31.1,0
C(=O)N(C)C,4,151.34,0,36.1,0
C(=O)(C)C(Cl)(Cl),0,-11.14,0,187.44,0
C(=O)(C)C(Cl)(Cl),2,162.43,0,21.51,0
CCC#N,2,53.65,0,121,0
CCC#N,1,173.65,0,10.6,0
CCC#N,0,175.7,0,10.9,0
C[C@@H](C#N)Cl,1,162.49,0,23.4,0
C[C@@H](C#N)Cl,0,139.2,0,37.83,0
C[C@@H](C#N)Cl,2,57.83,0,117.9,0
c1ccon1,0,31.05,0,149.08,0
c1ccon1,1,78.8,0,103.61,0
c1ccon1,2,22.19,0,157.81,0
C(=C)(C)C,0,29.53,0,141.35,0
C(=C)(C)C,1,74.4,0,110.57,0
C(=C)(C)C,2,162.03,0,23.45,0
C1CCC1,0,166.87,0,23.3,0
C(#CC)C,0,184.55,0,3.33,0
C(#CC)C,1,106.05,0,74.56,0
C1CCC1,1,41.25,0,137.2,0
C1CCC1,0,154.26,0,30.2,0
CC(C)(C)Cl,1,109.79,0,66.5,0
CC(C)(C)Cl,2,152.61,0,34.5,0
CC(C)(C)N(=O)=O,1,96.63,0,85.2,0
CC(C)(C)N(=O)=O,0,157.58,0,27.8,0
C(=CCl)(C)C,1,68.08,0,111.64,0
C(=CCl)(C)C,0,35.5,0,134.91,0
C(=CCl)(C)C,4,168.59,0,22.85,0
C(=CCl)(C)C,3,163.52,0,18.16,0
C1OCCC1,0,116.57,0,68,0
C1OCCC1,3,161.02,0,26,0
C(=O)(C)N(C)C,0,12.2,0,170,0
C(=O)(C)N(C)C,5,154.92,0,34.8,0
C(=O)(C)N(C)C,4,150.36,0,37.9,0
