C(Cl)Cl,0,113.755,0,53.7,0
C(Cl)(Cl)Cl,0,78.1693,0,77.2,0
CO,0,134.3428,0,49.8,0
CN(=O)=O,0,120.7256,0,63,0
C(C)(Cl)(Cl)Cl,0,55.2094,0,95.2,0
C(C)(Cl)(Cl)Cl,1,140.276,0,45.4,0
CCN(=O)=O,0,176.0779,0,12.4,0
CCN(=O)=O,1,111.9004,0,70.9,0
[SiH](C)(C)Cl,2,185.4095,0,1.27,0
C=C(Cl)Cl,1,39.8636,0,128.9,0
C=C(Cl)Cl,0,62.4024,0,115.5,0
C(=C\Cl)/Cl,0,53.9332,0,120.3,0
C(=O)C,0,-24.5671,0,199.7,0
C(=O)C,2,153.5179,0,30.7,0
O1CC1,1,145.2748,0,39.5,0
S(=O)(C)C,2,141.5023,0,40.6,0
S1CC1,1,162.6213,0,18.7,0
C(=O)(Cl)C,0,2.8228,0,170.3,0
C(=O)(Cl)C,3,151.9137,0,33.7,0
C(#N)C,0,58.68,0,117.4,0
C(#N)C,2,187.1543,0,1.7,0
C1CC1,0,190.5951,0,-2.9,0
C(C)(C)Cl,0,118.3424,0,53.6,0
C(C)(C)Cl,1,160.2411,0,27.4,0
C=C(C)Cl,0,69.6934,0,112.63,0
C=C(C)Cl,1,31.9631,0,138.56,0
C=C(C)Cl,2,160.0656,0,26.05,0
C=CCCl,0,61.2994,0,118.3,0
C=CCCl,1,43.7556,0,134.4,0
C=CCCl,2,131.1562,0,45.1,0
C(=O)(C)C,0,-30.4193,0,205.8,0
C(=O)(C)C,2,155.7625,0,30.6,0
C1COC1,0,164.5282,0,22.9,0
C1COC1,1,112.3174,0,72.6,0
C(=O)(C)OC,0,6.9757,0,171.2,0
C(=O)(C)OC,2,167.4096,0,20.4,0
C(=O)(C)OC,4,130.7311,0,51.4,0
C(=O)N(C)C,0,20.2819,0,162.5,0
C(=O)N(C)C,3,158.0582,0,31.1,0
C(=O)N(C)C,4,151.4611,0,36.1,0
C(=O)(C)C(Cl)(Cl),0,-9.7995,0,187.44,0
C(=O)(C)C(Cl)(Cl),2,162.7485,0,21.51,0
CCC#N,2,55.1369,0,121,0
CCC#N,1,174.7801,0,10.6,0
CCC#N,0,175.9675,0,10.9,0
C[C@@H](C#N)Cl,1,163.1757,0,23.4,0
C[C@@H](C#N)Cl,0,137.3708,0,37.83,0
C[C@@H](C#N)Cl,2,59.3685,0,117.9,0
c1ccon1,0,30.4287,0,149.08,0
c1ccon1,1,79.8676,0,103.61,0
c1ccon1,2,21.1696,0,157.81,0
C(=C)(C)C,0,30.655,0,141.35,0
C(=C)(C)C,1,74.7381,0,110.57,0
C(=C)(C)C,2,162.4871,0,23.45,0
C1CCC1,0,163.7104,0,23.3,0
C(#CC)C,0,185.1523,0,3.33,0
C(#CC)C,1,106.8677,0,74.56,0
C1CCC1,1,41.7289,0,137.2,0
C1CCC1,0,154.1255,0,30.2,0
CC(C)(C)Cl,1,102.3149,0,66.5,0
